720,36,Tính ∫1^2 (1/x) dx,ln2,2-Jan,1,2,A
4111,206,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4112,206,Quần thể sinh vật là,Cộng đồng sinh vật,Tập hợp cá thể cùng loài,Hệ sinh thái,Quần xã,B
4113,206,Hình thức sinh sản vô tính ở thực vật là,Ghép cành,Tự thụ phấn,Thụ tinh,Lai xa,A
4114,206,Sản phẩm quang hợp chủ yếu là,Oxi,Nước,Tinh bột,Protein,C
4115,206,Quần thể sinh vật là,Cộng đồng sinh vật,Tập hợp cá thể cùng loài,Hệ sinh thái,Quần xã,B
4116,206,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4117,206,Đơn vị di truyền cơ bản là,Gen,Nhiễm sắc thể,ADN,ARN,A
4118,206,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4119,206,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4120,206,Quần thể sinh vật là,Cộng đồng sinh vật,Tập hợp cá thể cùng loài,Hệ sinh thái,Quần xã,B
4121,207,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4122,207,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4123,207,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4124,207,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4125,207,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4126,207,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4127,207,Đơn vị di truyền cơ bản là,Gen,Nhiễm sắc thể,ADN,ARN,A
4128,207,Nhân đôi ADN diễn ra ở,Kì trung gian,Kì đầu,Kì giữa,Kì sau,A
4129,207,Quần thể sinh vật là,Cộng đồng sinh vật,Tập hợp cá thể cùng loài,Hệ sinh thái,Quần xã,B
4130,207,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4131,207,Hình thức sinh sản vô tính ở thực vật là,Ghép cành,Tự thụ phấn,Thụ tinh,Lai xa,A
4132,207,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4133,207,Sản phẩm quang hợp chủ yếu là,Oxi,Nước,Tinh bột,Protein,C
4134,207,Quần thể sinh vật là,Cộng đồng sinh vật,Tập hợp cá thể cùng loài,Hệ sinh thái,Quần xã,B
4135,207,Nhân đôi ADN diễn ra ở,Kì trung gian,Kì đầu,Kì giữa,Kì sau,A
4136,207,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4137,207,Sản phẩm quang hợp chủ yếu là,Oxi,Nước,Tinh bột,Protein,C
4138,207,Hình thức sinh sản vô tính ở thực vật là,Ghép cành,Tự thụ phấn,Thụ tinh,Lai xa,A
4139,207,Nhân đôi ADN diễn ra ở,Kì trung gian,Kì đầu,Kì giữa,Kì sau,A
4140,207,Nhân đôi ADN diễn ra ở,Kì trung gian,Kì đầu,Kì giữa,Kì sau,A
4141,208,Sản phẩm quang hợp chủ yếu là,Oxi,Nước,Tinh bột,Protein,C
4142,208,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4143,208,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4144,208,Học thuyết tiến hóa hiện đại dựa trên,Đột biến và chọn lọc tự nhiên,Lai tạo,Thay đổi môi trường,Sinh sản vô tính,A
4145,208,Nhân đôi ADN diễn ra ở,Kì trung gian,Kì đầu,Kì giữa,Kì sau,A
4146,208,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4147,208,Học thuyết tiến hóa hiện đại dựa trên,Đột biến và chọn lọc tự nhiên,Lai tạo,Thay đổi môi trường,Sinh sản vô tính,A
4148,208,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4149,208,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4150,208,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4151,208,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4152,208,Quần thể sinh vật là,Cộng đồng sinh vật,Tập hợp cá thể cùng loài,Hệ sinh thái,Quần xã,B
4153,208,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4154,208,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4155,208,Hình thức sinh sản vô tính ở thực vật là,Ghép cành,Tự thụ phấn,Thụ tinh,Lai xa,A
4156,208,Sản phẩm quang hợp chủ yếu là,Oxi,Nước,Tinh bột,Protein,C
4157,208,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4158,208,Đơn vị di truyền cơ bản là,Gen,Nhiễm sắc thể,ADN,ARN,A
4159,208,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4160,208,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4161,209,Nhân đôi ADN diễn ra ở,Kì trung gian,Kì đầu,Kì giữa,Kì sau,A
4162,209,Đơn vị di truyền cơ bản là,Gen,Nhiễm sắc thể,ADN,ARN,A
4163,209,Quần thể sinh vật là,Cộng đồng sinh vật,Tập hợp cá thể cùng loài,Hệ sinh thái,Quần xã,B
4164,209,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4165,209,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4166,209,Sản phẩm quang hợp chủ yếu là,Oxi,Nước,Tinh bột,Protein,C
4167,209,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4168,209,Sản phẩm quang hợp chủ yếu là,Oxi,Nước,Tinh bột,Protein,C
4169,209,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4170,209,Hình thức sinh sản vô tính ở thực vật là,Ghép cành,Tự thụ phấn,Thụ tinh,Lai xa,A
4171,209,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4172,209,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4173,209,Học thuyết tiến hóa hiện đại dựa trên,Đột biến và chọn lọc tự nhiên,Lai tạo,Thay đổi môi trường,Sinh sản vô tính,A
4174,209,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4175,209,Quần thể sinh vật là,Cộng đồng sinh vật,Tập hợp cá thể cùng loài,Hệ sinh thái,Quần xã,B
4176,209,Học thuyết tiến hóa hiện đại dựa trên,Đột biến và chọn lọc tự nhiên,Lai tạo,Thay đổi môi trường,Sinh sản vô tính,A
4177,209,Đơn vị di truyền cơ bản là,Gen,Nhiễm sắc thể,ADN,ARN,A
4178,209,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4179,209,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4180,209,Sản phẩm quang hợp chủ yếu là,Oxi,Nước,Tinh bột,Protein,C
4181,210,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4182,210,Đơn vị di truyền cơ bản là,Gen,Nhiễm sắc thể,ADN,ARN,A
4183,210,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4184,210,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4185,210,Hình thức sinh sản vô tính ở thực vật là,Ghép cành,Tự thụ phấn,Thụ tinh,Lai xa,A
4186,210,Quần thể sinh vật là,Cộng đồng sinh vật,Tập hợp cá thể cùng loài,Hệ sinh thái,Quần xã,B
4187,210,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4188,210,Đơn vị di truyền cơ bản là,Gen,Nhiễm sắc thể,ADN,ARN,A
4189,210,Nhân đôi ADN diễn ra ở,Kì trung gian,Kì đầu,Kì giữa,Kì sau,A
4190,210,Nhân đôi ADN diễn ra ở,Kì trung gian,Kì đầu,Kì giữa,Kì sau,A
4191,210,Học thuyết tiến hóa hiện đại dựa trên,Đột biến và chọn lọc tự nhiên,Lai tạo,Thay đổi môi trường,Sinh sản vô tính,A
4192,210,Học thuyết tiến hóa hiện đại dựa trên,Đột biến và chọn lọc tự nhiên,Lai tạo,Thay đổi môi trường,Sinh sản vô tính,A
4193,210,Quần thể sinh vật là,Cộng đồng sinh vật,Tập hợp cá thể cùng loài,Hệ sinh thái,Quần xã,B
4194,210,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4195,210,Hình thức sinh sản vô tính ở thực vật là,Ghép cành,Tự thụ phấn,Thụ tinh,Lai xa,A
4196,210,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4197,210,Đơn vị di truyền cơ bản là,Gen,Nhiễm sắc thể,ADN,ARN,A
4198,210,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4199,210,Nhân đôi ADN diễn ra ở,Kì trung gian,Kì đầu,Kì giữa,Kì sau,A
4200,210,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4201,211,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4202,211,Quần thể sinh vật là,Cộng đồng sinh vật,Tập hợp cá thể cùng loài,Hệ sinh thái,Quần xã,B
4203,211,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4204,211,Nhân đôi ADN diễn ra ở,Kì trung gian,Kì đầu,Kì giữa,Kì sau,A
4205,211,Hình thức sinh sản vô tính ở thực vật là,Ghép cành,Tự thụ phấn,Thụ tinh,Lai xa,A
4206,211,Hình thức sinh sản vô tính ở thực vật là,Ghép cành,Tự thụ phấn,Thụ tinh,Lai xa,A
4207,211,Quần thể sinh vật là,Cộng đồng sinh vật,Tập hợp cá thể cùng loài,Hệ sinh thái,Quần xã,B
4208,211,Hình thức sinh sản vô tính ở thực vật là,Ghép cành,Tự thụ phấn,Thụ tinh,Lai xa,A
4209,211,Hình thức sinh sản vô tính ở thực vật là,Ghép cành,Tự thụ phấn,Thụ tinh,Lai xa,A
4210,211,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4211,211,Học thuyết tiến hóa hiện đại dựa trên,Đột biến và chọn lọc tự nhiên,Lai tạo,Thay đổi môi trường,Sinh sản vô tính,A
4212,211,Hình thức sinh sản vô tính ở thực vật là,Ghép cành,Tự thụ phấn,Thụ tinh,Lai xa,A
4213,211,Nhân đôi ADN diễn ra ở,Kì trung gian,Kì đầu,Kì giữa,Kì sau,A
4214,211,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4215,211,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4216,211,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4217,211,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4218,211,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4219,211,Hình thức sinh sản vô tính ở thực vật là,Ghép cành,Tự thụ phấn,Thụ tinh,Lai xa,A
4220,211,Nhân đôi ADN diễn ra ở,Kì trung gian,Kì đầu,Kì giữa,Kì sau,A
4221,212,Sản phẩm quang hợp chủ yếu là,Oxi,Nước,Tinh bột,Protein,C
4222,212,Đơn vị di truyền cơ bản là,Gen,Nhiễm sắc thể,ADN,ARN,A
4223,212,Sản phẩm quang hợp chủ yếu là,Oxi,Nước,Tinh bột,Protein,C
4224,212,Nhân đôi ADN diễn ra ở,Kì trung gian,Kì đầu,Kì giữa,Kì sau,A
4225,212,Đơn vị di truyền cơ bản là,Gen,Nhiễm sắc thể,ADN,ARN,A
4226,212,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4227,212,Đơn vị di truyền cơ bản là,Gen,Nhiễm sắc thể,ADN,ARN,A
4228,212,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4229,212,Nhân đôi ADN diễn ra ở,Kì trung gian,Kì đầu,Kì giữa,Kì sau,A
4230,212,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4231,212,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4232,212,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4233,212,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4234,212,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4235,212,Học thuyết tiến hóa hiện đại dựa trên,Đột biến và chọn lọc tự nhiên,Lai tạo,Thay đổi môi trường,Sinh sản vô tính,A
4236,212,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4237,212,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4238,212,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4239,212,Học thuyết tiến hóa hiện đại dựa trên,Đột biến và chọn lọc tự nhiên,Lai tạo,Thay đổi môi trường,Sinh sản vô tính,A
4240,212,Hình thức sinh sản vô tính ở thực vật là,Ghép cành,Tự thụ phấn,Thụ tinh,Lai xa,A
4241,213,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4242,213,Học thuyết tiến hóa hiện đại dựa trên,Đột biến và chọn lọc tự nhiên,Lai tạo,Thay đổi môi trường,Sinh sản vô tính,A
4243,213,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4244,213,Đơn vị di truyền cơ bản là,Gen,Nhiễm sắc thể,ADN,ARN,A
4245,213,Quần thể sinh vật là,Cộng đồng sinh vật,Tập hợp cá thể cùng loài,Hệ sinh thái,Quần xã,B
4246,213,Đơn vị di truyền cơ bản là,Gen,Nhiễm sắc thể,ADN,ARN,A
4247,213,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4248,213,Học thuyết tiến hóa hiện đại dựa trên,Đột biến và chọn lọc tự nhiên,Lai tạo,Thay đổi môi trường,Sinh sản vô tính,A
4249,213,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4250,213,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4251,213,Sản phẩm quang hợp chủ yếu là,Oxi,Nước,Tinh bột,Protein,C
4252,213,Học thuyết tiến hóa hiện đại dựa trên,Đột biến và chọn lọc tự nhiên,Lai tạo,Thay đổi môi trường,Sinh sản vô tính,A
4253,213,Quần thể sinh vật là,Cộng đồng sinh vật,Tập hợp cá thể cùng loài,Hệ sinh thái,Quần xã,B
4254,213,Học thuyết tiến hóa hiện đại dựa trên,Đột biến và chọn lọc tự nhiên,Lai tạo,Thay đổi môi trường,Sinh sản vô tính,A
4255,213,Hình thức sinh sản vô tính ở thực vật là,Ghép cành,Tự thụ phấn,Thụ tinh,Lai xa,A
4256,213,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4257,213,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4258,213,Hình thức sinh sản vô tính ở thực vật là,Ghép cành,Tự thụ phấn,Thụ tinh,Lai xa,A
4259,213,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4260,213,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4261,214,Quần thể sinh vật là,Cộng đồng sinh vật,Tập hợp cá thể cùng loài,Hệ sinh thái,Quần xã,B
4262,214,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4263,214,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4264,214,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4265,214,Sản phẩm quang hợp chủ yếu là,Oxi,Nước,Tinh bột,Protein,C
4266,214,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4267,214,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4268,214,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4269,214,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4270,214,Học thuyết tiến hóa hiện đại dựa trên,Đột biến và chọn lọc tự nhiên,Lai tạo,Thay đổi môi trường,Sinh sản vô tính,A
4271,214,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4272,214,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4273,214,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4274,214,Hình thức sinh sản vô tính ở thực vật là,Ghép cành,Tự thụ phấn,Thụ tinh,Lai xa,A
4275,214,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4276,214,Học thuyết tiến hóa hiện đại dựa trên,Đột biến và chọn lọc tự nhiên,Lai tạo,Thay đổi môi trường,Sinh sản vô tính,A
4277,214,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4278,214,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4279,214,Sản phẩm quang hợp chủ yếu là,Oxi,Nước,Tinh bột,Protein,C
4280,214,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4281,215,Học thuyết tiến hóa hiện đại dựa trên,Đột biến và chọn lọc tự nhiên,Lai tạo,Thay đổi môi trường,Sinh sản vô tính,A
4282,215,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4283,215,Học thuyết tiến hóa hiện đại dựa trên,Đột biến và chọn lọc tự nhiên,Lai tạo,Thay đổi môi trường,Sinh sản vô tính,A
4284,215,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4285,215,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4286,215,Học thuyết tiến hóa hiện đại dựa trên,Đột biến và chọn lọc tự nhiên,Lai tạo,Thay đổi môi trường,Sinh sản vô tính,A
4287,215,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4288,215,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4289,215,Quần thể sinh vật là,Cộng đồng sinh vật,Tập hợp cá thể cùng loài,Hệ sinh thái,Quần xã,B
4290,215,Quần thể sinh vật là,Cộng đồng sinh vật,Tập hợp cá thể cùng loài,Hệ sinh thái,Quần xã,B
4291,215,Hình thức sinh sản vô tính ở thực vật là,Ghép cành,Tự thụ phấn,Thụ tinh,Lai xa,A
4292,215,Nhân đôi ADN diễn ra ở,Kì trung gian,Kì đầu,Kì giữa,Kì sau,A
4293,215,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4294,215,Quần thể sinh vật là,Cộng đồng sinh vật,Tập hợp cá thể cùng loài,Hệ sinh thái,Quần xã,B
4295,215,Nhân đôi ADN diễn ra ở,Kì trung gian,Kì đầu,Kì giữa,Kì sau,A
4296,215,Sản phẩm quang hợp chủ yếu là,Oxi,Nước,Tinh bột,Protein,C
4297,215,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4298,215,Đơn vị di truyền cơ bản là,Gen,Nhiễm sắc thể,ADN,ARN,A
4299,215,Nhân đôi ADN diễn ra ở,Kì trung gian,Kì đầu,Kì giữa,Kì sau,A
4300,215,Cơ quan hô hấp của cá là,Phổi,Mang,Da,Ống khí,B
4301,216,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4302,216,Học thuyết tiến hóa hiện đại dựa trên,Đột biến và chọn lọc tự nhiên,Lai tạo,Thay đổi môi trường,Sinh sản vô tính,A
4303,216,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4304,216,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4305,216,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4306,216,Học thuyết tiến hóa hiện đại dựa trên,Đột biến và chọn lọc tự nhiên,Lai tạo,Thay đổi môi trường,Sinh sản vô tính,A
4307,216,Tế bào là đơn vị cơ bản của,Vật chất,Sự sống,Năng lượng,Môi trường,B
4308,216,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4309,216,Học thuyết tiến hóa hiện đại dựa trên,Đột biến và chọn lọc tự nhiên,Lai tạo,Thay đổi môi trường,Sinh sản vô tính,A
4310,216,Hình thức sinh sản vô tính ở thực vật là,Ghép cành,Tự thụ phấn,Thụ tinh,Lai xa,A
4311,216,Nhân đôi ADN diễn ra ở,Kì trung gian,Kì đầu,Kì giữa,Kì sau,A
4312,216,Sản phẩm quang hợp chủ yếu là,Oxi,Nước,Tinh bột,Protein,C
4313,216,Nhân đôi ADN diễn ra ở,Kì trung gian,Kì đầu,Kì giữa,Kì sau,A
4314,216,Sản phẩm quang hợp chủ yếu là,Oxi,Nước,Tinh bột,Protein,C
4315,216,Học thuyết tiến hóa hiện đại dựa trên,Đột biến và chọn lọc tự nhiên,Lai tạo,Thay đổi môi trường,Sinh sản vô tính,A
4316,216,Sản phẩm quang hợp chủ yếu là,Oxi,Nước,Tinh bột,Protein,C
4317,216,ADN nằm chủ yếu trong,Lục lạp,Ribosome,Nhân tế bào,Ty thể,C
4318,216,Nhân đôi ADN diễn ra ở,Kì trung gian,Kì đầu,Kì giữa,Kì sau,A
4319,216,Máu trong hệ tuần hoàn nhỏ chảy từ,Tâm nhĩ → Tâm thất,Tim → Phổi → Tim,Tâm thất → Tĩnh mạch,Động mạch → Tĩnh mạch,B
4320,216,Nhân đôi ADN diễn ra ở,Kì trung gian,Kì đầu,Kì giữa,Kì sau,A
4321,217,Tôn trọng lẽ phải là biểu hiện của,Lối sống ích kỉ,Trách nhiệm công dân,Tình yêu thiên nhiên,Tinh thần đoàn kết,B
4322,217,"Hôn nhân tự nguyện, tiến bộ là hôn nhân dựa trên",Tiền bạc,Tình yêu,Sự sắp đặt,Gia thế,B
4323,217,Quyền và nghĩa vụ cơ bản của công dân được quy định trong,Luật dân sự,Hiến pháp,Luật hôn nhân,Luật lao động,B
4324,217,"Trong bộ máy nhà nước, Quốc hội là cơ quan",Lập pháp,Hành pháp,Tư pháp,Đặc biệt,A
4325,217,Quyền tự do ngôn luận cho phép công dân,Nói gì cũng được,Phát biểu trong phạm vi pháp luật,Không chịu trách nhiệm,Chỉ nhà báo mới được,B
4326,217,Quyền và nghĩa vụ cơ bản của công dân được quy định trong,Luật dân sự,Hiến pháp,Luật hôn nhân,Luật lao động,B
4327,217,Quyền tự do ngôn luận cho phép công dân,Nói gì cũng được,Phát biểu trong phạm vi pháp luật,Không chịu trách nhiệm,Chỉ nhà báo mới được,B
4328,217,Quyền tự do ngôn luận cho phép công dân,Nói gì cũng được,Phát biểu trong phạm vi pháp luật,Không chịu trách nhiệm,Chỉ nhà báo mới được,B
4329,217,Tôn trọng lẽ phải là biểu hiện của,Lối sống ích kỉ,Trách nhiệm công dân,Tình yêu thiên nhiên,Tinh thần đoàn kết,B
4330,217,Quyền tự do ngôn luận cho phép công dân,Nói gì cũng được,Phát biểu trong phạm vi pháp luật,Không chịu trách nhiệm,Chỉ nhà báo mới được,B
4331,217,Công dân có quyền khiếu nại khi,Bị xâm phạm quyền lợi hợp pháp,Không thích luật,Không đồng ý ý kiến,Muốn tranh luận,A
4332,217,"Trong bộ máy nhà nước, Quốc hội là cơ quan",Lập pháp,Hành pháp,Tư pháp,Đặc biệt,A
4333,217,Tôn trọng lẽ phải là biểu hiện của,Lối sống ích kỉ,Trách nhiệm công dân,Tình yêu thiên nhiên,Tinh thần đoàn kết,B
4334,217,Pháp luật mang tính,"Quy phạm, phổ biến, bắt buộc","Tự nguyện, cá nhân",Địa phương,Tự phát,A
4335,217,"Trong bộ máy nhà nước, Quốc hội là cơ quan",Lập pháp,Hành pháp,Tư pháp,Đặc biệt,A
4336,217,Công dân đủ 18 tuổi trở lên có quyền,Đi học,Đi bầu cử,Đi làm,Nhập ngũ,B
4337,217,Bảo vệ môi trường là trách nhiệm của,Nhà nước,Công dân,Cộng đồng quốc tế,Mọi người,D
4338,217,Công dân có quyền khiếu nại khi,Bị xâm phạm quyền lợi hợp pháp,Không thích luật,Không đồng ý ý kiến,Muốn tranh luận,A
4339,217,Học tập suốt đời là nhằm,Lấy bằng cấp,Tự hoàn thiện bản thân,Đáp ứng gia đình,Có địa vị,B
